href,id,contents,key,date,contents_order,hate,hate_categories,hate_degree,position1,position2
/bbs/Gossiping/M.1632362062.A.F83.html,pigofwind, 雖然是實話但你不要說出口啊，又要被蟑螂說你在黑AZ,AZ,223.136.223.223 09/23 13:01 ,1193,1,,,,
/bbs/Gossiping/M.1632362062.A.F83.html,lsslz, 跟高端比 我寧願當乞丐要,AZ, 101.137.181.10 09/23 13:30 ,1220,1,,,,
/bbs/Gossiping/M.1632362062.A.F83.html,ms893030, 八卦智障蠻多，又沒人逼你打AZ,AZ, 123.205.20.109 09/23 14:29 ,1273,1,,,,
/bbs/Gossiping/M.1632362062.A.F83.html,manlike, 捐高端 立陶宛：我們不收垃圾，謝謝,AZ,  101.10.15.105 09/23 16:29 ,1332,1,,,,
/bbs/Gossiping/M.1632318789.A.C2E.html,eno03, 和尚高端湯上塔,AZ,  114.37.204.26 09/23 00:54 ,148,1,,,,
/bbs/Gossiping/M.1632318789.A.C2E.html,cytochrome, 陳時中是不會多乞討一些BNT和莫德納嗎？尸位素餐的傢伙,AZ,     39.10.6.10 09/23 01:12 ,149,1,,,,
/bbs/Gossiping/M.1632317686.A.C91.html,donotsettle, 南韓去協商MRNA 台灣專收資源回收AZ,AZ, 123.194.42.149 09/22 21:51 ,5,1,,,,
/bbs/Gossiping/M.1632316362.A.BE5.html,Belanice, 什麼乞丐!我們有最頂的高端!回贈立陶宛!,AZ, 61.230.229.197 09/22 21:22 ,71,1,,,,
/bbs/Gossiping/M.1632316362.A.BE5.html,ray920927, 高端仔是不是精神分裂啊，來了高端就沒人打了怎麼會是柯韓粉崩潰,AZ, 180.217.20.103 09/22 23:47 ,219,1,,,,
/bbs/Gossiping/M.1632304207.A.6AF.html,Pengs, 怎麼會這麼無腦質疑美國會不認AZ阿?????美國最大盟友，英國，加拿大，歐盟其他國家去看看有多少人打AZ,AZ,111.241.228.128 09/25 11:57 ,9,1,,,,
/bbs/Gossiping/M.1632301421.A.762.html,saiulbb, AZ>>>>>>>>>>>>>>>>>>>>>>>>>>>>高端 懂?,AZ,61.56.143.149 09/22 17:05 ,24,1,,,,
/bbs/Gossiping/M.1632301421.A.762.html,werqq, 好的 Az給我們低端打就好,AZ,111.83.160.227 09/22 17:05 ,25,1,,,,
/bbs/Gossiping/M.1632301421.A.762.html,lolic, AZ到時候宣布可以去你要自盡嗎,AZ,114.136.184.194 09/22 17:06 ,28,1,,,,
/bbs/Gossiping/M.1632301421.A.762.html,JRanDer, 高端仔崩潰 開始瞎扯az了,AZ,223.141.139.66 09/22 17:07 ,41,1,,,,
/bbs/Gossiping/M.1632301421.A.762.html,DarkyIsCat, 笑死 高端仔就回去互舔傷口吧,AZ,101.12.18.22 09/22 17:09 ,75,1,,,,
/bbs/Gossiping/M.1632301421.A.762.html,elwyn, AZ列入是遲早，高端是政府要去跪舔灑幣才可能,AZ,120.22.126.90 09/22 17:24 ,156,1,,,,
/bbs/Gossiping/M.1632301421.A.762.html,qwer338859, AZ有WHO認可 穩過的 腦子還好嗎= =,AZ,180.218.176.165 09/22 17:32 ,186,1,,,,
/bbs/Gossiping/M.1632301421.A.762.html,jesiuty, AZ正在討論中 畢竟一堆人打 你高義他媽砸碎 誰理你？,AZ,114.47.220.74 09/22 17:59 ,241,1,,,,
/bbs/Gossiping/M.1632301421.A.762.html,jlu, 膝蓋想都知道AZ一定可入美，除非你連膝蓋都沒,AZ,114.136.155.27 09/22 18:01 ,244,1,,,,
/bbs/Gossiping/M.1632301421.A.762.html,pigofwind, 會擔心AZ沒辦法入境美國的，腦子大概有洞,AZ,111.83.107.147 09/22 18:33 ,293,1,,,,
/bbs/Gossiping/M.1632301421.A.762.html,BIOS, 拿AZ跟低端比  笑死,AZ,   58.114.1.203 09/22 19:44 ,370,1,,,,
/bbs/Gossiping/M.1632301421.A.762.html,leondemon, 拿AZ比高端 是拿雞腿比懶覺嗎,AZ,   27.53.103.23 09/23 01:19 ,454,1,,,,
/bbs/Gossiping/M.1632301421.A.762.html,aa2425, 高賽端是要跟AZ比什麼啦？笑死,AZ, 180.217.45.103 09/23 07:55 ,466,1,,,,
/bbs/Gossiping/M.1632221875.A.27B.html,hong414, 活該不打高端 我打完整個神清氣爽 呵呵,AZ,   1.200.34.124 09/21 19:07 ,17,1,,,,
/bbs/Gossiping/M.1632200110.A.F2B.html,cores, 沒疫苗+爛高端，乞來az配合淪到你就打政策,AZ,  114.27.64.224 09/21 13:00 ,15,1,,,,
/bbs/Gossiping/M.1632056953.A.D38.html,isohera, AZ第二劑腺病毒都被第一劑體內生成抗體狙殺了，會燒，去驗愛滋看看,AZ,  223.137.48.74 09/19 21:13 ,7,1,,,,
/bbs/Gossiping/M.1632047817.A.089.html,ufowilliam, 肥宅打完az軟屌,AZ, 111.250.228.23 09/19 18:37 ,3,1,,,,
/bbs/Gossiping/M.1632047817.A.089.html,lester34567, Az沒發燒啊 幹一直被朋友嗆老人,AZ,    39.10.132.8 09/19 18:37 ,4,1,,,,
/bbs/Gossiping/M.1631957857.A.4EA.html,degneva, 只好再去逛一次產線 讓愚蠢的刁民知道高端是多麼優秀的產品,AZ,   42.77.80.134 09/18 17:51 ,37,1,,,,
/bbs/Gossiping/M.1631934855.A.0C0.html,databbs, 連戰：無能政府讓人民打爛AZ疫苗,AZ, 49.217.188.222 09/18 11:20 ,25,1,,,,
/bbs/Gossiping/M.1631934855.A.0C0.html,berk14, 高端就不是疫苗是要原po放哪 垃圾桶阿,AZ,118.165.160.112 09/18 11:23 ,32,1,,,,
/bbs/Gossiping/M.1631934855.A.0C0.html,kevin8203, 高端才是最爛的,AZ,  114.27.241.95 09/18 11:24 ,38,1,,,,
/bbs/Gossiping/M.1631934855.A.0C0.html,maxwells, AZ本來就爛建議打高端人生高端,AZ,    42.72.2.204 09/18 11:27 ,49,1,,,,
/bbs/Gossiping/M.1631934855.A.0C0.html,jimmy1688, bnt才是爛中之王，無限劑沒完沒了！,AZ,  219.85.188.15 09/18 11:28 ,53,1,,,,
/bbs/Gossiping/M.1631934855.A.0C0.html,liuyc888, AZ就是國外不要的 還是催命符嚇死人,AZ,  1.200.248.121 09/18 11:49 ,100,1,,,,
/bbs/Gossiping/M.1631934855.A.0C0.html,liuyc888, BNT安全有效防護滿百 AZ是催命符 高端去玩沙吧,AZ,  1.200.248.121 09/18 12:12 ,128,1,,,,
/bbs/Gossiping/M.1631934855.A.0C0.html,ll6a, 有高端墊底怎麼都輪不到AZ最爛,AZ,     39.9.67.29 09/18 12:17 ,130,1,,,,
/bbs/Gossiping/M.1631934855.A.0C0.html,ll6a, 高端這種送別國都不要的爛,AZ,     39.9.67.29 09/18 12:18 ,132,1,,,,
/bbs/Gossiping/M.1631934855.A.0C0.html,Alieno, AZ就是拿來送乞丐的 不要太不滿,AZ, 114.24.228.185 09/18 12:20 ,136,1,,,,
/bbs/Gossiping/M.1631934855.A.0C0.html,eric13141230, 說az 是催命符的也是可憐 整天在那帶風向,AZ, 59.115.162.186 09/18 12:36 ,146,1,,,,
/bbs/Gossiping/M.1631934855.A.0C0.html,Jefflien, 英國歐洲一堆國家就是低端國家啦呵呵都打AZ，就你最挑最厲害呵呵,AZ, 49.216.221.222 09/18 12:47 ,153,1,,,,
/bbs/Gossiping/M.1631934855.A.0C0.html,pipitruck, 真的爛 建議打最頂的高端,AZ, 123.192.181.29 09/18 13:32 ,165,1,,,,
/bbs/Gossiping/M.1631934855.A.0C0.html,visa829, 國際認證疫苗裡最爛的還輪不到AZ，如果是比全部疫苗最爛的大概是那種連正規三期都不敢做的,AZ,  114.42.196.32 09/18 13:53 ,174,1,,,,
/bbs/Gossiping/M.1631934855.A.0C0.html,ms0545173, 首先國外不承認高端 就先吃屎啦還比啥,AZ, 114.34.125.156 09/18 14:16 ,178,1,,,,
/bbs/Gossiping/M.1631934855.A.0C0.html,benny3579, 最爛一定科興啦,AZ,  1.200.244.120 09/18 16:18 ,186,1,,,,
/bbs/Gossiping/M.1631929146.A.E9C.html,CenaC, 我講了多久了 你還是打AZ? 怪自己智商吧,AZ,   36.225.88.92 09/18 09:45 ,39,1,,,,
/bbs/Gossiping/M.1631898165.A.8E6.html,oliver81405, 死好 AZ仔,AZ,111.248.128.108 09/18 03:12 ,26,1,,,,
/bbs/Gossiping/M.1631894929.A.216.html,ab4daa, 不打高端就安心上路ㄅ^^,AZ,  36.234.55.110 09/18 00:14 ,15,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,knives, 不打會變高端仔,AZ,   211.21.37.96 09/17 10:09 ,2,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,carsly, 不想變高端鼠只能打AZ啊,AZ, 223.136.86.248 09/17 10:18 ,60,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,carsly, 不過AZ還是比高端強，爛中還有爛中爛,AZ, 223.136.86.248 09/17 10:22 ,89,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,LoveMakeLove, AZ是我們窮人對抗病毒的AK—47,AZ, 36.226.188.248 09/17 10:25 ,113,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,mxr, 這有對照組的 因為有高端。就好像普妹跟肥龍,AZ,   114.137.73.7 09/17 10:40 ,203,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,s4511981, 從高端出來之後 發現原來還有更爛的,AZ,   36.228.53.61 09/17 10:40 ,209,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,panzerbug, 落後地區有AZ就偷笑了,AZ, 114.137.120.49 09/17 10:41 ,222,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,biggg1818, 直到爛貨高端出現 怎麼比都神,AZ, 49.217.238.174 09/17 10:49 ,269,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,twerik, 棒子也怕被高端嗎？,AZ,   114.32.54.84 09/17 10:52 ,278,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,den95279889, 從發現高端更爛之後,AZ,220.128.224.226 09/17 10:56 ,290,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,yujuismylove, 因為出現更可怕的叫高端,AZ,   42.77.224.29 09/17 11:04 ,309,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,parquet, 鮭魚跟AZ戰隊打完之後,AZ,   114.137.66.3 09/17 11:16 ,344,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,C741214520, 因為高端更糞,AZ, 180.217.147.33 09/17 11:18 ,348,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,benian, 當初黑AZ那群垃圾偷打跟閉嘴之後,AZ,  36.228.89.249 09/17 11:39 ,407,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,willion003, 發現除了AZ只剩1.5期的垃圾的時候,AZ,223.138.192.119 09/17 11:45 ,420,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,theclgy2001, 跟高端比啊 你老闆炒高端賺兩億 你領22k帶風向看你老闆幹小模 可憐哪,AZ, 61.228.161.107 09/17 11:57 ,445,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,baddad, 就智障不知道在抵制三小，講真的az就是目,AZ,     49.217.3.5 09/17 12:07 ,488,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,chienk, 發現bnt根本廢物  抗體一直降一直補打,AZ, 60.250.204.170 09/17 12:10 ,502,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,joinlove1234, 因為講高端血栓的就一堆智障呀 現在打不到疫苗活該囉,AZ, 114.137.172.62 09/17 12:14 ,515,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,PCC2003, 難道你要買安卓   欸不是，打高端,AZ,  101.12.22.138 09/17 12:23 ,545,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,netion, 跟高端比就真香,AZ,    39.9.36.126 09/17 12:27 ,557,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,jmrla, 失智列車才會一開始就黑az 吧,AZ,   111.71.75.75 09/17 12:32 ,570,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,Jarden, 跟高端比起來是香很多,AZ,  42.72.139.122 09/17 12:32 ,573,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,longway0906, 低端的高端出現啊 你不知道ㄇ,AZ,     42.77.41.2 09/17 12:35 ,580,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,godcole, 比高端香,AZ,    101.10.2.40 09/17 12:37 ,585,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,Saimmy, 發現高端更爛之後,AZ,101.137.201.239 09/17 12:39 ,589,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,Dominicana, 三樓正解 不打只能淪為高端仔 可憐台灣人,AZ,  49.216.89.154 09/17 12:41 ,595,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,afjpwoejfgpe, 就一群低能兒真的以為AZ有毒啊,AZ, 114.136.141.91 09/17 12:46 ,606,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,foxvera, 從發現高端有可能更爛開始啊,AZ,   39.13.71.120 09/17 12:51 ,621,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,alert96, 哈哈 問AZ特攻隊啊 一堆智障到不行www每次看到一堆莫名其妙的疫苗專家就想笑,AZ,   49.216.5.217 09/17 12:54 ,625,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,swera, 因為az60分>>>>>>>>>>>>>>>高端0分啊,AZ,   1.200.70.186 09/17 13:38 ,658,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,catvsdog, 跟高端比還不香？,AZ,  110.30.73.219 09/17 13:57 ,674,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,Thaichonburi, TMD教母 得癌的。 都被叫去打AZ了。你媽TMD的低能兒還在靠北,AZ, 182.232.143.88 09/17 13:58 ,675,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,Thaichonburi, 連戰84歲可以選莫德納 第一批打的，他選AZ ，然後低能兒繼續酸酸,AZ, 182.232.143.88 09/17 14:01 ,677,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,Thaichonburi, 媽的 陳珮琪之前帶黑AZ風向時。幹她媽 不出來道歉膩,AZ, 182.232.143.88 09/17 14:12 ,686,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,mosster0113, 從發現高端更廢開始,AZ, 223.137.243.54 09/17 15:01 ,704,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,azure, 跟高端垃圾比  不香嗎？,AZ,   1.200.104.25 09/17 15:33 ,713,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,XseraphimX, 更爛的疫苗出來可以凸顯AZ的好,AZ,  49.216.21.116 09/17 15:45 ,717,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,paulsama, 當廢物政府要你打高端時,AZ,223.136.226.194 09/17 16:00 ,722,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,micotosai, 高瑞還沒出來的時候az 戰隊就搶著打好嘛。八卦失智仔又失智了,AZ,    27.52.2.213 09/17 16:53 ,731,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,nakinight, 我低端人口 不配打高端,AZ,  27.242.33.182 09/17 16:57 ,732,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,cchpo, 失智列車開始攻擊高端的時候,AZ,    1.160.93.11 09/17 17:06 ,733,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,TaichungC, 連師父 鮭魚都AZ戰隊 你說呢師娘不是還演一齣被逼打AZ才能上班的戲,AZ, 111.82.112.139 09/17 19:56 ,744,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,musicaledio, 因為發現廢物政腐買不到莫德納啊,AZ,   114.34.12.58 09/17 21:14 ,747,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,Eden862, 怕死打到高端,AZ,   101.10.17.18 09/17 22:08 ,752,1,,,,
/bbs/Gossiping/M.1631844545.A.70C.html,ducter, 神學四現在有高端可黑  AZ當然變香惹,AZ, 36.226.212.160 09/18 09:31 ,760,1,,,,
/bbs/Gossiping/M.1631834983.A.9A6.html,dan5120, AZ卡車都小貓在那邊吹,AZ,   42.74.32.124 09/17 07:34 ,14,1,,,,
/bbs/Gossiping/M.1631831396.A.D6B.html,freeclouds, 因為那時候還沒有垃圾高端要人民打AZ會飆起來是有垃圾高端來對比你好像都不知道時序,AZ,180.217.20.168 09/17 06:39 ,6,1,,,,
/bbs/Gossiping/M.1631775390.A.BB2.html,s75830, 老韭菜混打高端啦  莫 要留給尊爵的二類人,AZ, 180.217.152.23 09/16 15:04 ,18,1,,,,
/bbs/Gossiping/M.1631762260.A.F98.html,milk250, 高端像後母的親生兒子  聯亞是前妻的拖油,AZ, 61.231.109.137 09/16 11:20 ,19,1,,,,
/bbs/Gossiping/M.1631762260.A.F98.html,zangif, 聯亞生技是不是被中資入侵阿？居然質疑政府,AZ, 111.240.45.252 09/16 11:49 ,125,1,,,,
/bbs/Gossiping/M.1631762260.A.F98.html,awheaton311, 聯亞就是拿來襯托高端的渣渣,AZ,   42.77.83.173 09/16 12:13 ,159,1,,,,
/bbs/Gossiping/M.1631717758.A.D70.html,kaka0426, AZ本來就是爛貨,AZ,223.138.192.171 09/15 23:18 ,53,1,,,,
/bbs/Gossiping/M.1631717758.A.D70.html,CenaC, 去打AZ要有死亡的打算啊,AZ,  49.216.25.246 09/16 00:37 ,88,1,,,,
/bbs/Gossiping/M.1631716751.A.A07.html,LimYoHwan, 要打高端我寧願去感染,AZ,220.137.104.248 09/15 22:40 ,8,1,,,,
/bbs/Gossiping/M.1631716751.A.A07.html,reallo, 高端是什麼垃圾,AZ,   101.10.95.55 09/15 23:54 ,26,1,,,,
/bbs/Gossiping/M.1631703382.A.A78.html,onion27, 請至少選BNT或莫德納 AZ這種垃圾還要代工什麼,AZ,   1.169.61.170 09/15 19:33 ,222,1,,,,
/bbs/Gossiping/M.1631703382.A.A78.html,deedo, MD，當初嫌AZ跟屎一樣，現在好意思哦,AZ,   101.10.17.88 09/16 15:42 ,280,1,,,,
/bbs/Gossiping/M.1631695229.A.0BC.html,toolittle, Az還可以丐  莫德那大概高端戰士了,AZ,   101.9.238.91 09/15 16:45 ,26,1,,,,
/bbs/Gossiping/M.1631679067.A.D88.html,milk250, 賤民就認了  看看打莫德納的下場  笑死,AZ, 61.231.109.137 09/15 12:11 ,2,1,,,,
/bbs/Gossiping/M.1631679067.A.D88.html,doubleperson, 不打高端，不愛台灣,AZ,223.141.213.123 09/15 12:24 ,19,1,,,,
/bbs/Gossiping/M.1631663420.A.307.html,leeyeah, 推高端的到底有幾個打高端 只知獻祭那個,AZ,101.12.26.118 09/15 08:40 ,32,1,,,,
/bbs/Gossiping/M.1631663420.A.307.html,yyan1218, 我不希望AZ跟垃圾在一起我不希望AZ跟一個垃圾在一起比較,AZ,61.219.255.68 09/15 09:06 ,36,1,,,,
/bbs/Gossiping/M.1631642695.A.136.html,anyanyaa, TVBullShit： AZ是日本鬼子不要才扔給,AZ,   1.162.63.168 09/15 02:07 ,9,1,,,,
/bbs/Gossiping/M.1631642695.A.136.html,newyanew, 垃圾記者媒 如果今天打的是高端 又再黑一遍,AZ, 111.82.115.136 09/15 08:42 ,103,1,,,,
/bbs/Gossiping/M.1631628305.A.D2C.html,eddisontw, AZ爛疫苗 打了兩劑還有30%的機率會生病目前還沒聽說有人打高端染疫的,AZ,  118.169.3.152 09/14 22:05 ,1,1,,,,
/bbs/Gossiping/M.1631619196.A.165.html,pipitruck, 野雞疫苗 有比高端強嗎,AZ, 123.192.181.29 09/14 21:39 ,57,1,,,,
/bbs/Gossiping/M.1631616230.A.4BE.html,xxx5566xxx, 垃圾連舔都不用心，到底多愛高端,AZ,  42.74.156.170 09/14 21:30 ,199,1,,,,
/bbs/Gossiping/M.1631607908.A.C7F.html,kusomanfcu, 比 沒疫苗和打高端的好,AZ,  110.30.177.57 09/14 16:33 ,2,1,,,,
/bbs/Gossiping/M.1631605819.A.4EE.html,wonder007, 看來高端死亡橋接有及格,AZ,   203.66.246.9 09/14 16:05 ,50,1,,,,
/bbs/Gossiping/M.1631600213.A.A28.html,SilverFlare,  四月份開打AZ時本版還一堆王八蛋在那說疫情不嚴重要抵制打AZ呢，原po你還要浪費時間跟那些智障爭論嗎？,AZ,    101.9.97.71 09/14 19:13 ,25,1,,,,
/bbs/Gossiping/M.1631595497.A.430.html,songmeng, 你他媽的把買垃圾高端的錢拿來和日本買,AZ,   61.66.150.16 09/14 13:00 ,8,1,,,,
/bbs/Gossiping/M.1631593076.A.D09.html,michaelwu, 幹 對莫德納忠誠的就要被背骨仔插隊？,AZ,223.140.220.116 09/14 12:21 ,11,1,,,,
/bbs/Gossiping/M.1631593076.A.D09.html,CHENXOX, 失智軍：哈哈哈 乞丐一樣收別人AZ，  媽的7/19以前一時失智到現在都不給打疫苗當窩2等還是下等公民鴨  七七七。  網軍：八卦爆疫情後還真好帶風向  果然恐懼影響心智  快恐嚇失智信眾 嘻嘻   大概4醬演,AZ,  1.160.198.138 09/14 12:25 ,16,1,,,,
/bbs/Gossiping/M.1631590463.A.36E.html,CHENXOX, 好鴨  反正失智軍也不喜歡高端，失智都早上笑收別人捐的疫苗4乞丐，晚上跟乞丐QQ7/19才改選AZ怎麼還沒機會打，大概4因為失智沒藥醫 先讓給有需要的人了吧嘻嘻,AZ,  1.160.198.138 09/14 11:41 ,3,1,,,,
/bbs/Gossiping/M.1631588719.A.C60.html,kevin190, 除了BNT以外，都是些爛貨疫苗,AZ,114.137.171.162 09/14 11:09 ,5,1,,,,
/bbs/Gossiping/M.1631587960.A.7C0.html,dreamyello, AZ從來都沒有莫跟bnt好 政府廢物買不到讓人民只能打次一級的邊境還漏洞一堆強制第一線只能打AZ如果今年邊境好好守 三家國際疫苗跟韓國一樣多讓大家選 哪那麼多屁事 只會甩鍋,AZ,223.137.151.100 09/14 11:26 ,44,1,,,,
/bbs/Gossiping/M.1631586810.A.9B3.html,Nightu05, 有個前署長出來說 莫混BNT國外直接打不用實驗 因為是一樣的啊......前什麼局長還署長忘了七月長輩是造冊 嘴挑疫苗的腦殘嗎家裡沒長輩就算了 無知可以閉嘴,AZ, 180.217.26.132 09/15 03:46 ,16,1,,,,
/bbs/Gossiping/M.1631586781.A.5CA.html,veryGY, 本來就叫你打高端　不打還挑啥　刁民,AZ,   220.141.0.49 09/14 10:38 ,27,1,,,,
/bbs/Gossiping/M.1631586781.A.5CA.html,ironman28, 不用感覺，AZ和莫德納都是丐來的多,AZ,   39.8.163.218 09/14 10:42 ,43,1,,,,
/bbs/Gossiping/M.1631586781.A.5CA.html,freehouse, 想靠乞來的量說嘴 比尬BNT數 乞丐命,AZ, 118.232.21.202 09/14 12:00 ,151,1,,,,
/bbs/Gossiping/M.1631586781.A.5CA.html,abigstudent, 台日朋友間互相幫助只會越來越好 倒是中國的醫保已經掏空多少在科興和國藥上  醫保乞丐們,AZ,223.139.204.198 09/14 14:32 ,201,1,,,,
/bbs/Gossiping/M.1631586440.A.388.html,suckpopo, 糞水瓶：我只打高端,AZ, 59.124.123.199 09/14 10:30 ,58,1,,,,
/bbs/Gossiping/M.1631586440.A.388.html,scjh123, 可以順便乞一些莫德納給老人補第二劑嗎,AZ, 111.246.154.42 09/14 10:45 ,257,1,,,,
/bbs/Gossiping/M.1631586440.A.388.html,ayasesayuki, AZ垃圾筒 歡迎捐贈,AZ,   42.76.92.128 09/14 10:55 ,317,1,,,,
/bbs/Gossiping/M.1631586440.A.388.html,bnb89225, 垃圾az,AZ, 223.140.56.209 09/14 11:21 ,479,1,,,,
/bbs/Gossiping/M.1631586440.A.388.html,novashine, 沒差吧，政府這鳥樣你還有的挑？不然要高端？Az就打吧,AZ, 223.136.108.44 09/14 11:30 ,532,1,,,,
/bbs/Gossiping/M.1631586440.A.388.html,milk830122, 先進國家不要的AZ 東南亞糞島搶著要,AZ,  180.217.6.154 09/14 11:39 ,577,1,,,,
/bbs/Gossiping/M.1631586440.A.388.html,askl817, 台灣人是有沒有這麼賤 又不是沒錢買AZ便宜到不行，還跟人家乞討 丟臉到不行,AZ, 111.240.118.92 09/14 12:04 ,667,1,,,,
/bbs/Gossiping/M.1631586440.A.388.html,WWIII, 垃圾我們不要 只打高端,AZ,111.241.167.156 09/14 12:42 ,829,1,,,,
/bbs/Gossiping/M.1631586440.A.388.html,kimiraikko, 慟！AZ供貨足，第韭類混打莫德納無望,AZ,  36.231.26.247 09/14 13:16 ,897,1,,,,
/bbs/Gossiping/M.1631586440.A.388.html,ffreya, 各國都不要的AZ  台灣一群xx搶著舔真的很好笑,AZ,  114.45.98.144 09/14 13:42 ,924,1,,,,
/bbs/Gossiping/M.1631586440.A.388.html,tn601374, 高端可以去死了，az撿不完,AZ,  218.161.37.15 09/14 14:21 ,970,1,,,,
/bbs/Gossiping/M.1631586440.A.388.html,azure, 日本：靠台灣淪落到連高端垃圾都打  必須幫,AZ,    1.200.99.75 09/14 14:22 ,972,1,,,,
/bbs/Gossiping/M.1631586440.A.388.html,moormoor, 感謝日本大哥，我第一劑是日本施捨的AZ看樣子第二劑有著落了，但是，他媽的時鐘日本送的都快比你買的還多了，丟不丟臉,AZ,  36.228.80.203 09/14 23:40 ,1052,1,,,,
/bbs/Gossiping/M.1631584513.A.B86.html,LoveMakeLove, 找人在國際野雞報投稿莫德納台隔越久效果越好出口轉內銷就好,AZ, 36.226.188.248 09/14 10:01 ,20,1,,,,
/bbs/Gossiping/M.1631583127.A.FB4.html,macrose, 隔壁版：AZ是神藥，BNT是廢物莫因為主子買不夠我們就少提,AZ,   114.37.75.95 09/14 09:51 ,44,1,,,,
/bbs/Gossiping/M.1631583127.A.FB4.html,liuyc888, AZ是催命符 莫德那會出事 當然等最安全的BNT,AZ,  1.200.248.121 09/14 09:53 ,45,1,,,,
/bbs/Gossiping/M.1631583127.A.FB4.html,alittleghost, AZ台灣總共也才買1千萬劑，沒再下單了，最好後面打的到2劑，要再乞討嗎,AZ,   223.136.35.6 09/14 09:58 ,56,1,,,,
/bbs/Gossiping/M.1631583127.A.FB4.html,LoveMakeLove, AZ至少是疫苗界的AK-47,AZ, 36.226.188.248 09/14 10:03 ,63,1,,,,
/bbs/Gossiping/M.1631583127.A.FB4.html,bart102617, 網路只打BNT啊 誰跟你打那些爛東西,AZ, 223.137.160.37 09/14 12:19 ,97,1,,,,
/bbs/Gossiping/M.1631556258.A.A23.html,cream115, 高端就很穩 八卦板一直造謠抹黑潑糞,AZ,42.72.180.27 09/14 02:24 ,44,1,,,,
