index,href,id,contents,key,date,contents_order,hate,categories,degree,keyword,position,categories_2,categories_3,categories_4,categories_5
13763,/bbs/Gossiping/M.1622303846.A.8B0.html,wurick000,你知道德國為本位的歐盟對於自家的BNT自用都不夠了然後狗幹脫歐列顛的AZ交貨時間太慢嗎？,疫苗,114.136.115.217 05/30 00:16 ,114,1,5,2,"狗幹脫歐列顛,AZ交貨時間太慢","[(27, 33), (34, 42)]",0,0,0,1
4918,/bbs/Gossiping/M.1626871009.A.54D.html,jab,韭菜乖乖打高端不要問這麼多,bnt, 125.231.184.72 07/21 20:43 ,26,1,3,3,"韭菜,打高端","[(0, 3), (6, 12)]",0,1,0,0
15277,/bbs/Gossiping/M.1631676569.A.6CE.html,zerowingtw,下賤政府~~~寧可當高端養的走狗,莫德納,   61.31.104.61 09/15 12:10 ,436,1,4,2,"下賤政府,高端養的走狗","[(0, 4), (10, 16)]",0,0,1,0
12136,/bbs/Gossiping/M.1623301054.A.AAB.html,jojomaan,等高端能賣外國，就不是賣方市場了AZBNTmoderna到處找代工擴廠是假的嗎產量越高，單位成本越低，售價越有競爭力，除非以後國慘打算用捐的,疫苗,  111.249.97.34 06/10 14:25 ,88,1,1,2,國慘,"[(63, 65)]",0,0,0,0
4874,/bbs/Gossiping/M.1627933344.A.0AE.html,s999132,怎麼可以全勾高端要留給817打啊,bnt,   36.237.18.80 08/03 04:06 ,18,1,3,3,"全勾高端,817","[(0, 2), (7, 9)]",0,1,0,0
9762,/bbs/Gossiping/M.1627445756.A.397.html,lulocke,你他媽一下又要老師打一下又說BNT要留給,疫苗,118.169.208.133 07/28 12:41 ,33,1,5,2,你他媽,"[(0, 3)]",0,0,0,1
2774,/bbs/Gossiping/M.1622752824.A.D0C.html,letmesee3085,蟑螂，它們都在等高端，幹，不要來搶蛤,AZ,    1.200.35.67 06/04 14:02 ,807,1,3,2,"蟑螂,幹","[(0, 2), (11, 12)]",0,1,0,0
10104,/bbs/Gossiping/M.1626689536.A.FBD.html,whitelady,高端聯亞二選一韭菜可以考慮高端混打聯亞增加保護力,疫苗,  114.37.150.24 07/19 18:25 ,52,1,3,3,韭菜,"[(7, 9)]",0,1,0,0
2914,/bbs/Gossiping/M.1622678667.A.187.html,zzxcasd,AZ跟科興都後段班817這樣也高潮?現在幾個國家停打AZ了日本都不打要送你日本怎麼不送輝瑞過來,AZ, 116.89.133.131 06/03 08:18 ,72,1,3,3,817,"[(9, 12)]",0,1,0,0
8981,/bbs/Gossiping/M.1628583302.A.E3C.html,icetea1012,高端1.5期然後蟑螂在那裡跳沒有人做完三期再說一次高端二期還沒解盲啦,疫苗,  27.246.32.226 08/10 16:43 ,111,1,3,2,蟑螂,"[(8, 10)]",0,1,0,0
4846,/bbs/Gossiping/M.1628043794.A.8D9.html,ultraccs,政府故意的寧願給小孩打也不願給危險性更高的人不是政府智障政府擺明要推高端是他的支持者智障,bnt,223.141.150.117 08/04 21:44 ,158,1,4,2,"政府智障,推高端,支持者智障","[(10, 13), (20, 23)]",0,0,1,0
4252,/bbs/Gossiping/M.1630142480.A.F72.html,Padfoneman,高端幹嘛不專注給小屁孩打市場還在吧,bnt,   1.174.90.182 08/28 17:33 ,79,1,3,1,小屁孩,"[(1, 6), (18, 23)]",0,1,0,0
12171,/bbs/Gossiping/M.1623270923.A.AB7.html,asidy,科興真的可憐的爛,疫苗,123.204.126.142 06/10 08:26 ,764,1,1,2,"科興,爛","[(0, 2), (7, 8)]",0,0,0,0
8916,/bbs/Gossiping/M.1628678568.A.04E.html,sumins,柯韓糞當初也說不要打az夠87的,疫苗,180.217.212.151 08/11 19:19 ,38,1,3,2,柯韓糞,"[(0, 3)]",0,1,0,0
15720,/bbs/Gossiping/M.1626333078.A.BD8.html,carsly,人家不打AZ啊，垃圾都送來台灣了,莫德納,223.137.170.191 07/15 15:26 ,97,1,1,1,"AZ,垃圾","[(4, 6), (8, 10)]",0,0,0,0
1046,/bbs/Gossiping/M.1628440458.A.0B2.html,aa2425,扛三洨？浪費一劑AZ,AZ,  1.200.170.128 08/09 11:52 ,362,1,5,1,扛三洨,"[(0, 3)]",0,0,0,1
18222,/bbs/Gossiping/M.1624003965.A.652.html,Aggro,我委屈點打蟑螂們口中的中制BNTlol國產,高端,  111.255.54.90 06/18 17:14 ,742,1,3,2,蟑螂們,"[(5, 8)]",0,1,0,0
9149,/bbs/Gossiping/M.1628420287.A.706.html,AxelGod,蘇貞昌自己是不是打完AZ了?真他媽無恥,疫苗,180.218.164.251 08/08 19:01 ,44,1,4,3,"蘇貞昌,真他媽無恥","[(0, 3), (14, 19)]",0,0,1,0
8983,/bbs/Gossiping/M.1628583302.A.E3C.html,icetea1012,不是嗎高端仔看到免疫橋接就早洩,疫苗,  27.246.32.226 08/10 17:05 ,216,1,3,3,高端仔,"[(3, 6)]",0,1,0,0
7012,/bbs/Gossiping/M.1633000444.A.3BC.html,hwei9582905,慟，結果是世界沒有台灣，可悲高端人,疫苗,   27.52.11.162 09/30 20:46 ,228,1,3,3,可悲高端人,"[(12, 17)]",0,1,0,0
15258,/bbs/Gossiping/M.1631688405.A.94D.html,wei00,專家？圖利高端的垃圾,莫德納,   39.13.164.54 09/15 16:17 ,103,1,1,3,"專家,圖利高端,垃圾","[(0, 2), (3, 7), (8, 10)]",0,0,0,0
14984,/bbs/Gossiping/M.1626735832.A.9AD.html,Qcloud,人家科興有做三期捏疫苗視同國防是哪個智障想出的標語,科興,  1.169.209.186 07/20 07:40 ,16,1,3,2,智障,"[(18, 20)]",0,1,0,0
6204,/bbs/Gossiping/M.1622542022.A.80A.html,moc050513,垃圾高端給我BNT,bnt,223.138.197.237 06/02 00:20 ,772,1,1,1,垃圾高端,"[(0, 4)]",0,0,0,0
8100,/bbs/Gossiping/M.1630126813.A.49D.html,annie06045,人打所以就是你各位高端仔囉,疫苗, 114.34.125.248 08/28 13:39 ,103,1,3,3,高端仔,"[(9, 12)]",0,1,0,0
13431,/bbs/Gossiping/M.1622444625.A.486.html,awcoke,你們打AZ，平民打國產，幹,疫苗,   101.12.45.71 05/31 15:12 ,135,1,3,2,"平民打國產,幹","[(6, 11), (12, 13)]",0,1,0,0
7504,/bbs/Gossiping/M.1631619582.A.EB2.html,michaelwu,洗錢給高端仔再給他們插隊國際疫苗,疫苗,223.140.220.116 09/14 19:45 ,8,1,3,3,高端仔,"[(3, 6)]",0,1,0,0
17845,/bbs/Gossiping/M.1628234621.A.227.html,ntubomber,低端打高端剛好,高端,   130.88.226.5 08/06 17:28 ,325,1,3,2,低端打高端,"[(0, 5)]",0,1,0,0
17180,/bbs/Gossiping/M.1629793249.A.4A1.html,FannWong,吸毒低端仔想打高端XDD體質根本不合,高端,   114.46.28.64 08/24 17:09 ,633,1,3,2,吸毒低端仔,"[(0, 5)]",0,1,0,0
8746,/bbs/Gossiping/M.1628946673.A.EFE.html,rustic5566,新北不把我政黑高端仔放在眼裡?,疫苗,  61.231.121.64 08/14 21:13 ,7,1,3,3,高端仔,"[(7, 10)]",0,1,0,0
16625,/bbs/Gossiping/M.1630414149.A.A17.html,maxboy06,垃圾蟑螂連高端都不敢打還說抗中保台,高端,  42.75.111.246 08/31 20:54 ,20,1,3,1,垃圾蟑螂,"[(0, 4)]",0,1,0,0
12802,/bbs/Gossiping/M.1622685766.A.664.html,wahahajohn,拼命護航高端結果搶著打進口疫苗垃圾,疫苗, 111.243.18.103 06/03 10:37 ,306,1,3,1,進口疫苗垃圾,"[(11, 17)]",0,1,0,0
16765,/bbs/Gossiping/M.1630206902.A.C2D.html,ziso,以現階段比科星國藥這種垃圾還垃圾的東西,高端,111.240.120.115 08/29 11:18 ,29,1,1,1,"比科星國藥,垃圾還垃圾","[(4, 9), (11, 16)]",0,0,0,0
8370,/bbs/Gossiping/M.1629696780.A.93D.html,i7851,啊年輕人只能打高端啊，他媽廢話,疫苗,  111.71.213.42 08/23 13:34 ,11,1,3,2,"年輕人,打高端,他媽廢話","[(1, 4), (6, 9), (11, 15)]",0,1,0,0
3258,/bbs/Gossiping/M.1621396833.A.F46.html,tinnylhu,一堆垃圾還在拉風向不打AZ,AZ, 05/19 12:09 ,339,1,3,1,"一堆垃圾,不打AZ","[(10, 14), (17, 20)]",0,1,0,0
8989,/bbs/Gossiping/M.1628583302.A.E3C.html,NewShiisDog,這什麼垃圾疫苗高端都可以打了還在實驗,疫苗,  1.200.246.134 08/10 18:25 ,450,1,1,1,垃圾疫苗,"[(3, 7)]",0,0,0,0
11133,/bbs/Gossiping/M.1624170164.A.5E4.html,grayoasis,高端仔氣氣氣氣氣氣氣爽,疫苗,  36.237.35.249 06/20 16:01 ,254,1,3,3,高端仔,"[(0, 3)]",0,1,0,0
9338,/bbs/Gossiping/M.1628232830.A.2BC.html,liang089790,關注菜母?打高端直播，別說沒有,疫苗,   49.217.133.9 08/06 15:26 ,818,1,4,2,菜母?,"[(2, 4)]",0,0,1,0
2889,/bbs/Gossiping/M.1622695460.A.565.html,dermis,幹你媽的林杯打AZ,AZ,  36.230.41.121 06/03 13:48 ,38,1,5,2,幹你媽,"[(0, 3)]",0,0,0,1
12292,/bbs/Gossiping/M.1623074193.A.7D8.html,kenro,垃圾啊，但莫德納進來後只會更多,疫苗,223.136.245.222 06/08 12:26 ,230,1,1,1,垃圾,"[(0, 2)]",0,0,0,0
12146,/bbs/Gossiping/M.1623296810.A.DAF.html,livealie,國慘750XD買AZ可以打到吐AZ每劑3-4鎂,疫苗, 111.241.139.57 06/10 12:11 ,290,1,1,2,國慘,"[(0, 2)]",0,0,0,0
11474,/bbs/Gossiping/M.1624022448.A.9E2.html,bnb89225,4000萬是要你先去談去買，什麼都不談怎可能有疫苗又沒要馬上到貨扯科興的蟑螂不要一直帶風向啦,疫苗, 111.71.102.253 06/18 21:48 ,219,1,3,2,蟑螂,"[(36, 38)]",0,1,0,0
10137,/bbs/Gossiping/M.1626676466.A.72B.html,helphhh,打啊，身為低端人口的我就是要打高端,疫苗,   39.10.36.222 07/19 15:12 ,375,1,3,2,低端人口,"[(5, 9)]",0,1,0,0
8468,/bbs/Gossiping/M.1629529473.A.10B.html,Yuwuen,韓狗就是沒高端才當乞丐,疫苗,   1.170.247.75 08/21 15:10 ,65,1,2,2,"韓狗,乞丐","[(0, 2), (9, 11)]",1,0,0,0
17676,/bbs/Gossiping/M.1628904920.A.82F.html,couki,護航的蟑螂全家打高端啦幹,高端, 111.251.134.93 08/14 18:03 ,1116,1,3,2,"護航的蟑螂,打高端,幹","[(0, 5), (7, 10), (11, 12)]",0,1,0,0
14486,/bbs/Gossiping/M.1621853527.A.D51.html,wl760713,陳菊幹嘛不等國慘疫苗跑去搶打AZ?,疫苗,  36.228.98.213 05/24 19:04 ,99,1,1,2,國慘疫苗,"[(6, 10)]",0,0,0,0
8187,/bbs/Gossiping/M.1629879088.A.706.html,PttWaHaha,正港台灣人只打高端！低端仔才打國外疫苗！,疫苗,   110.26.71.49 08/25 17:32 ,452,1,3,2,低端仔,"[(10, 13)]",0,1,0,0
6523,/bbs/Gossiping/M.1621956586.A.DF9.html,solid1109,高端表示國產韭菜留下來,bnt, 223.139.41.142 05/26 00:19 ,126,1,3,3,韭菜,"[(6, 8)]",0,1,0,0
3411,/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp,輝瑞產量出來了自然便宜誰是蟑螂?,BioNTech,   119.14.24.47 07/13 02:32 ,76,1,3,2,蟑螂,"[(18, 20)]",0,1,0,0
9076,/bbs/Gossiping/M.1628511641.A.B8E.html,chouvincent,蟑螂滾去打高端,疫苗,   1.200.77.218 08/09 20:39 ,104,1,3,2,"蟑螂,打高端","[(0, 2), (4, 7)]",0,1,0,0
1955,/bbs/Gossiping/M.1625638869.A.3B6.html,alan0204,叫甚麼還不都一樣BNT一堆藥是中國製造的就一堆爵卿在恐慌,AZ,  140.117.14.61 07/07 15:10 ,62,1,3,3,爵卿,"[(23, 25)]",0,1,0,0
7536,/bbs/Gossiping/M.1631505945.A.77E.html,saxpiano,想必你一定是相信AZ打了一定會死那麻煩你去殺光打過AZ還沒死的人,疫苗,  49.217.47.224 09/13 12:52 ,19,1,3,1,殺光打過AZ還沒死的人,"[(21, 32)]",0,1,0,0
2433,/bbs/Gossiping/M.1623729358.A.EE5.html,mopigou,我們有高端了，不削低端,AZ,  101.9.121.166 06/15 12:08 ,84,1,1,2,"高端,低端","[(3, 5), (9, 11)]",0,0,0,0
6169,/bbs/Gossiping/M.1622617609.A.F5E.html,fwiller,缺你他媽的高端股票拉幹,bnt, 220.141.35.212 06/02 15:18 ,354,1,5,1,他媽的,"[(2, 5)]",0,0,0,1
18226,/bbs/Gossiping/M.1623988622.A.E7E.html,sustainer123,科興有三期反觀二期期中的垃圾,高端,223.140.161.241 06/18 11:58 ,9,1,1,1,"二期,垃圾","[(7, 9), (12, 14)]",0,0,0,0
11630,/bbs/Gossiping/M.1623803538.A.0A4.html,aa00788,低端都等著打高端變高端呢！,疫苗,   42.73.89.174 06/16 08:34 ,6,1,3,2,"低端,打高端","[(0, 2), (5, 8)]",0,1,0,0
2515,/bbs/Gossiping/M.1623308716.A.68B.html,nbalook,AZ本來就是窮人版疫苗,AZ,   27.246.34.80 06/10 15:07 ,11,1,1,3,"AZ,窮人版疫苗","[(0, 2), (6, 11)]",0,0,0,0
17797,/bbs/Gossiping/M.1628249042.A.FEF.html,clone29,高端狗去吃吧,高端,  118.232.70.82 08/07 00:25 ,402,1,3,2,高端狗去吃,"[(0, 5)]",0,1,0,0
12113,/bbs/Gossiping/M.1623317382.A.E63.html,torahiko,國慘爛爆真的不如打科興,疫苗,  211.75.35.227 06/10 17:31 ,22,1,1,2,"國慘,爛","[(0, 2), (2, 3)]",0,0,0,0
8903,/bbs/Gossiping/M.1628682259.A.C33.html,chiahuiele,還有18萬個智障們選擇高端,疫苗, 118.160.11.246 08/11 20:47 ,184,1,3,1,18萬個智障,"[(2, 8)]",0,1,0,0
18281,/bbs/Gossiping/M.1623255780.A.E87.html,kanjiya,有一部分腦殘去打高端對其他人算好事,高端,220.136.240.238 06/10 00:28 ,14,1,3,2,"腦殘,打高端","[(4, 6), (7, 10)]",0,1,0,0
12726,/bbs/Gossiping/M.1622728885.A.239.html,chrisdddd,國產只服中國，高端吃屎,疫苗, 111.251.44.189 06/04 01:13 ,763,1,1,2,高端吃屎,"[(7, 11)]",0,0,0,0
8035,/bbs/Gossiping/M.1630199771.A.8D4.html,hyperyoujo,美國只是不想要垃圾而已，還真以為美國弄不到高端？,疫苗, 73.210.174.246 08/29 09:39 ,166,1,1,1,"垃圾,高端","[(7, 9), (21, 23)]",0,0,0,0
961,/bbs/Gossiping/M.1628738056.A.7DF.html,Alienpapa,說乞來的，怎不組團去打科興？捐跟乞都分不清，智障一群,AZ,   101.10.18.23 08/12 13:10 ,229,1,3,2,"說乞來的,智障一群","[(0, 4), (22, 26)]",0,1,0,0
16408,/bbs/Gossiping/M.1631181301.A.44F.html,cl520756,講那麼多廢話，英毛還不滾去打高端,高端,   110.26.107.0 09/09 18:46 ,49,1,3,3,"英毛,滾去打高端","[(7, 9), (11, 16)]",0,1,0,0
10068,/bbs/Gossiping/M.1626774082.A.314.html,memoryit,這個空窗期不就政府自己製造出來的，完全不積極買國際疫苗垃圾人如果沒有台積鴻海幫忙買疫苗，是不是只剩高端跟AZ可以打,疫苗,  111.249.56.76 07/20 23:38 ,395,1,4,1,"不積極買國際疫苗,垃圾","[(19, 27), (27, 29)]",0,0,1,0
14299,/bbs/Gossiping/M.1622003121.A.C59.html,hatsmoke,靠北中國自己都不准打BNT了上海復星套牢滿滿快過期疫苗國台辦跟你說你是我同胞所以賣你幹你娘怎不去死死好,疫苗,  114.45.22.148 05/26 12:27 ,4,1,4,1,"靠北中國,幹你娘怎不去死死好","[(0, 4), (42, 51)]",0,0,1,0
13876,/bbs/Gossiping/M.1622225717.A.2C2.html,herikocat,覺青會說：中國都不打BNT在中國非法,疫苗, 111.242.97.145 05/29 03:30 ,31,1,3,3,覺青,"[(0, 2)]",0,1,0,0
9801,/bbs/Gossiping/M.1627368373.A.EDB.html,Qcloud,幹，覺青都準備打AZ了才有高端？,疫苗,   1.169.241.95 07/27 15:03 ,63,1,3,3,"幹,覺青","[(0, 1), (2, 4)]",0,1,0,0
10532,/bbs/Gossiping/M.1625805181.A.30D.html,ASEVE,覺青應該都去打高端，卻跟人搶國外疫苗,疫苗, 114.32.115.188 07/09 13:56 ,255,1,3,3,"覺青,打高端","[(0, 2), (6, 9)]",0,1,0,0
2408,/bbs/Gossiping/M.1623830903.A.72B.html,joesong,817乖乖打高端喔,AZ,   1.200.69.102 06/16 16:21 ,184,1,3,3,"817,打高端","[(0, 3), (5, 8)]",0,1,0,0
12737,/bbs/Gossiping/M.1622727855.A.722.html,avecmoi,AZ垃圾疫苗？英國都已經恢復正常生活了,疫苗, 80.189.148.184 06/04 00:46 ,422,1,1,1,AZ垃圾疫苗,"[(0, 6)]",0,0,0,0
3478,/bbs/Gossiping/M.1632703895.A.2F9.html,bravery1117,垃圾政府想要挺高端就明講，少在那邊買不到，乾。,bnt, 223.137.103.29 09/27 10:35 ,739,1,4,1,"垃圾政府,乾","[(0, 2), (4, 6), (9, 11)]",0,0,1,0
580,/bbs/Gossiping/M.1630717802.A.188.html,aidansky0989,勸你別瞧不起食鹽水，高端都有人,AZ,219.91.66.120 09/04 09:14 ,11,1,1,3,瞧不起食鹽水,"[(3, 9)]",0,0,0,0
7419,/bbs/Gossiping/M.1631908540.A.F51.html,s942816,笑死垃圾公務員自以為高端,疫苗,   1.200.34.223 09/18 09:08 ,11,1,3,1,垃圾公務員,"[(2, 7)]",0,1,0,0
75,/bbs/Gossiping/M.1632492825.A.25A.html,nitvx,因為是乞討的怎能挑AZ是人家都不要DER,AZ, 220.138.152.10 09/24 22:20 ,38,1,4,1,乞討,"[(3, 5)]",0,0,1,0
1922,/bbs/Gossiping/M.1625763928.A.4E4.html,qq6498,我家都第七，莫德納妥妥的，國慘給台南打,AZ,159.117.69.150 07/09 01:16 ,27,1,1,2,"國慘,台南","[(13, 15), (16, 18)]",0,0,0,0
9166,/bbs/Gossiping/M.1628351508.A.469.html,mapleleaf052,只跟聯亞高端談就是每天跟原廠談啊相信陳屍台就躺陳屍台每天問高端董事長吃飽沒？,疫苗,223.136.201.223 08/08 04:44 ,200,1,4,3,陳屍台,"[(18, 21), (23, 26)]",0,0,1,0
12985,/bbs/Gossiping/M.1622592415.A.F8D.html,Tomince,不好意思拎北就是預約az被取消，那時自費針根本全都是滿的台大馬偕都是有些失智垃圾在那邊低能科糞的真好笑,疫苗,  180.217.24.16 06/02 11:47 ,79,1,3,1,"失智垃圾,低能科糞","[(36, 40), (43, 47)]",0,1,0,0
2871,/bbs/Gossiping/M.1622715629.A.7B3.html,hoodi,有bnt當然選bnt阿英粉再耍低能？,AZ,  111.82.204.34 06/03 18:56 ,608,1,3,1,"英粉,低能","[(11, 13), (15, 17)]",0,1,0,0
5038,/bbs/Gossiping/M.1626604411.A.E79.html,figowang,韭菜乖乖打高端啊,bnt, 116.241.230.12 07/18 22:14 ,113,1,3,3,"韭菜,打高端","[(0, 2), (9, 12)]",0,1,0,0
11978,/bbs/Gossiping/M.1623455670.A.4D0.html,heavenwind,垃圾科興打了50億劑。先進高端呢？科科,疫苗,  42.73.146.188 06/12 08:26 ,43,1,1,1,垃圾科興,"[(0, 4)]",0,0,0,0
5110,/bbs/Gossiping/M.1626386331.A.104.html,Wimadison,這不就證明本來要拿45元買BNT的是腦殘還買不到腦殘又無能,bnt,  101.9.138.133 07/16 06:47 ,39,1,3,2,腦殘又無能,"[(0, 4)]",0,1,0,0
8842,/bbs/Gossiping/M.1628725285.A.84A.html,Leoreo,感謝美國爸爸不過韭菜還是高端命,疫苗, 220.129.49.117 08/12 07:42 ,4,1,3,3,韭菜,"[(8, 10)]",0,1,0,0
8084,/bbs/Gossiping/M.1630130724.A.D2E.html,holisong5566,乖乖去當高端戰士啦別來登記,疫苗, 114.34.149.196 08/28 14:09 ,100,1,3,3,高端戰士,"[(4, 8)]",0,1,0,0
9605,/bbs/Gossiping/M.1627906424.A.01B.html,gtr22101361,媽的重點是家人單選高端,疫苗, 111.243.57.155 08/02 20:35 ,101,1,5,2,媽的,"[(0, 2)]",0,0,0,1
7286,/bbs/Gossiping/M.1632368560.A.491.html,BIGETC,廢話一堆莫德納第二劑啦低能兒,疫苗,  223.136.87.34 09/23 11:52 ,112,1,5,1,低能兒,"[(11, 14)]",0,0,0,1
5052,/bbs/Gossiping/M.1626490788.A.590.html,pss,台獨仔去年怎麼不各訂2000萬莫德納JJ一直拖?,bnt,180.218.203.163 07/17 11:06 ,7,1,3,3,台獨仔,"[(2, 4)]",0,1,0,0
15196,/bbs/Gossiping/M.1631775531.A.D52.html,endoutx,切出新滋味！幹你娘你高端養的狗？,莫德納, 180.217.199.10 09/16 15:24 ,153,1,3,1,幹你娘你高端養的狗,"[(6, 15)]",0,1,0,0
4073,/bbs/Gossiping/M.1630290345.A.E3A.html,shi21,都要流感化了還以為只買莫德納就夠了這人腦袋是裝屎嗎,bnt,118.167.158.201 08/30 21:43 ,383,1,4,2,"腦袋,裝屎","[(0, 2), (10, 12)]",0,0,1,0
15266,/bbs/Gossiping/M.1631678975.A.F02.html,lone714,我第九類打莫德納就是怕心臟出問題，現在跟我說混搭高端？新聞報的主動脈剝離案例都不算就是了？現在是有病的都去死嗎？,莫德納, 111.83.204.124 09/15 12:43 ,13,1,5,2,"怕心臟出問題.混搭高端,是有病的都去死嗎","[(47, 55)]",0,0,0,1
17522,/bbs/Gossiping/M.1629279681.A.0FC.html,TaiwanUp,選BNT的就直接被認證反美舔中好了,高端,  39.13.103.129 08/18 17:47 ,12,1,3,3,"選BNT,反美舔中","[(0, 4), (11, 15)]",0,1,0,0
11034,/bbs/Gossiping/M.1624280752.A.AC5.html,shpongle,人渣畜生護航高端害死500多條人命,疫苗,   1.173.117.90 06/21 21:38 ,262,1,3,1,人渣畜生,"[(0, 4)]",0,1,0,0
1340,/bbs/Gossiping/M.1627195403.A.F67.html,ezqq123,乞丐中先打高端,AZ,   27.53.106.96 07/25 15:03 ,24,1,4,2,乞丐中,"[(0, 3)]",0,0,1,0
9057,/bbs/Gossiping/M.1628522559.A.324.html,lovealgebra,疫苗國產化，不代表高端這種垃圾可以,疫苗,  123.194.17.40 08/09 23:24 ,10,1,1,1,"高端,垃圾","[(9, 11), (13, 15)]",0,0,0,0
13887,/bbs/Gossiping/M.1622213336.A.C09.html,spidina,817可以放心囉放心等高端囉,疫苗,182.234.182.108 05/28 22:51 ,75,1,3,3,817,"[(0, 3)]",0,1,0,0
2048,/bbs/Gossiping/M.1625287178.A.906.html,haw561676,蟑螂那麼挺政府全都去打高端啊,AZ, 123.195.46.217 07/03 13:08 ,25,1,3,2,"蟑螂,打高端","[(0, 2), (10, 13)]",0,1,0,0
15296,/bbs/Gossiping/M.1631664995.A.590.html,feliz5566,笑死特權打兩劑韭菜打高端,莫德納,  110.26.106.94 09/15 08:38 ,329,1,3,3,韭菜,"[(7, 9)]",0,1,0,0
10971,/bbs/Gossiping/M.1624355033.A.881.html,ggknight,反觀台灣蟑螂，叫別人去打高端，自己偷打國際疫苗,疫苗,   112.78.86.91 06/22 19:25 ,331,1,3,2,蟑螂,"[(4, 6)]",0,1,0,0
16653,/bbs/Gossiping/M.1630395733.A.190.html,wawa69,BNT進了二類誰在跟你打高端，那是韭菜的,高端,  27.247.39.109 08/31 20:18 ,385,1,3,3,韭菜,"[(17, 19)]",0,1,0,0
15030,/bbs/Gossiping/M.1622135628.A.CB7.html,kissa0924307,我選台灣科興啊蟑螂最愛,科興, 36.234.249.109 05/28 01:21 ,7,1,3,2,蟑螂,"[(7, 9)]",0,1,0,0
3502,/bbs/Gossiping/M.1632364102.A.385.html,hsshkisskiss,高雄人打什麼BNT打高端啊北七喔,bnt,114.136.151.255 09/23 12:18 ,143,1,2,2,"高雄人,打高端,北七","[(13, 18)]",1,0,0,0
11240,/bbs/Gossiping/M.1624124203.A.343.html,chenu,謝謝，我只打高端希望蟑螂跟我一樣支持國產,疫苗,    1.169.19.63 06/20 03:13 ,581,1,3,2,蟑螂,"[(10, 12)]",0,1,0,0
8434,/bbs/Gossiping/M.1629604186.A.96F.html,sellgd,2%高端仔,疫苗,203.222.14.70 08/22 11:53 ,7,1,3,3,高端仔,"[(2, 5)]",0,1,0,0
11509,/bbs/Gossiping/M.1623994862.A.F4F.html,gogoro1314,蟑螂我們的高端呢?我們的高端呢蟑螂我們的高端呢?我們的高端呢蟑螂我們的高端呢?我們的高端呢,疫苗, 116.241.106.89 06/18 14:07 ,646,1,3,2,蟑螂,"[(0, 2), (15, 17), (30, 32)]",0,1,0,0
12392,/bbs/Gossiping/M.1622944109.A.B16.html,submarineche,高端聯亞留給817打就好,疫苗,  1.162.163.174 06/06 10:11 ,36,1,3,3,"高端聯亞,817打","[(0, 4), (6, 10)]",0,1,0,0
11865,/bbs/Gossiping/M.1623504546.A.52B.html,asgardgogo,高端我ok817智障先請,疫苗,125.227.199.203 06/12 21:32 ,22,1,3,2,817智障,"[(5, 10)]",0,1,0,0
2335,/bbs/Gossiping/M.1623946736.A.81B.html,scum5566,中天仔給我去打科興啦幹,AZ, 114.46.136.179 06/18 05:33 ,118,1,3,1,"中天仔,打科興,幹","[(0, 3), (6, 9), (10, 11)]",0,1,0,0
6734,/bbs/Gossiping/M.1614777303.A.8CC.html,q5h67z,幹你娘bnt你家開的是不是,bnt,2021/3/3 21:20,17,1,5,1,幹你娘,"[(0, 3)]",0,0,0,1
16912,/bbs/Gossiping/M.1629949991.A.E00.html,ultraccs,有病還打高端想害死國慘嗎,高端,112.105.118.252 08/26 12:07 ,294,1,1,2,國慘,"[(9, 11)]",0,0,0,0
15506,/bbs/Gossiping/M.1628555777.A.7D5.html,epc19,因為垃圾政府官員不敢打高端,莫德納, 163.20.242.221 08/10 09:04 ,41,1,3,1,垃圾政府官員,"[(2, 8)]",0,1,0,0
14138,/bbs/Gossiping/M.1622087984.A.4B3.html,ju06080719,得證科興垃圾>>>>>>>>國產,疫苗,114.136.126.245 05/27 12:06 ,46,1,1,1,科興垃圾,"[(2, 6)]",0,0,0,0
10809,/bbs/Gossiping/M.1624859445.A.95C.html,youcheng59,有去打國藥科興，蟑螂再來說嘴...,疫苗,   117.56.58.31 06/28 14:21 ,420,1,3,2,蟑螂,"[(8, 10)]",0,1,0,0
15681,/bbs/Gossiping/M.1626478177.A.D42.html,luroro,垃圾政府，之前說AZ不好現在又吹捧，之後是不是要改說高端最神,莫德納,    39.9.36.119 07/17 10:16 ,553,1,4,1,垃圾政府,"[(0, 4)]",0,0,1,0
3976,/bbs/Gossiping/M.1630416697.A.9AD.html,pcmacgyver,一直有談沒有下文不就證明了政府有多廢郭董有多強？郭董跑完500公尺障礙還能短期入手BNT⋯難怪廢物會眼紅,bnt,  220.132.33.11 08/31 23:43 ,103,1,4,2,"政府有多廢,廢物,眼紅","[(0, 2), (20, 22)]",0,0,1,0
12504,/bbs/Gossiping/M.1622857600.A.650.html,Housetobe,吱蟑覺青只要高端沒有高端就爆氣,疫苗,   1.200.152.21 06/05 09:47 ,3,1,3,2,吱蟑覺青,"[(0, 4)]",0,1,0,0
