index,href,id,contents,key,date,contents_order,hate,categories,degree,keyword
142,/bbs/Gossiping/M.1632301421.A.762.html,leondemon,拿AZ比高端是拿雞腿比懶覺嗎,AZ,   27.53.103.23 09/23 01:19 ,454,1,1,3,"AZ比高端,雞腿比懶覺"
143,/bbs/Gossiping/M.1632301421.A.762.html,aa2425,高賽端是要跟AZ比什麼啦？笑死,AZ, 180.217.45.103 09/23 07:55 ,466,1,1,2,"高賽端,跟AZ比"
144,/bbs/Gossiping/M.1632200110.A.F2B.html,cores,沒疫苗+爛高端，乞來az配合淪到你就打政策,AZ,  114.27.64.224 09/21 13:00 ,15,1,1,1,"爛高端,乞來az"
145,/bbs/Gossiping/M.1632047817.A.089.html,ufowilliam,肥宅打完az軟屌,AZ, 111.250.228.23 09/19 18:37 ,3,1,3,3,"肥宅,az軟屌"
146,/bbs/Gossiping/M.1631957857.A.4EA.html,degneva,只好再去逛一次產線讓愚蠢的刁民知道高端是多麼優秀的產品,AZ,   42.77.80.134 09/18 17:51 ,37,1,3,2,愚蠢的刁民
147,/bbs/Gossiping/M.1631934855.A.0C0.html,databbs,連戰：無能政府讓人民打爛AZ疫苗,AZ, 49.217.188.222 09/18 11:20 ,25,1,4,1,"無能政府,爛AZ疫苗"
148,/bbs/Gossiping/M.1631934855.A.0C0.html,berk14,高端就不是疫苗是要原po放哪垃圾桶阿,AZ,118.165.160.112 09/18 11:23 ,32,1,1,1,"高端就,不是疫苗,垃圾桶"
149,/bbs/Gossiping/M.1631934855.A.0C0.html,kevin8203,高端才是最爛的,AZ,  114.27.241.95 09/18 11:24 ,38,1,1,2,"高端,最爛的"
150,/bbs/Gossiping/M.1631934855.A.0C0.html,maxwells,AZ本來就爛建議打高端人生高端,AZ,    42.72.2.204 09/18 11:27 ,49,1,1,2,"AZ,爛"
151,/bbs/Gossiping/M.1631934855.A.0C0.html,jimmy1688,bnt才是爛中之王，無限劑沒完沒了！,AZ,  219.85.188.15 09/18 11:28 ,53,1,1,2,"bnt,爛中之王"
152,/bbs/Gossiping/M.1631934855.A.0C0.html,liuyc888,AZ就是國外不要的還是催命符嚇死人,AZ,  1.200.248.121 09/18 11:49 ,100,1,1,3,"AZ,國外不要的"
153,/bbs/Gossiping/M.1631934855.A.0C0.html,liuyc888,BNT安全有效防護滿百AZ是催命符高端去玩沙吧,AZ,  1.200.248.121 09/18 12:12 ,128,1,1,3,"AZ,催命符"
154,/bbs/Gossiping/M.1631934855.A.0C0.html,ll6a,有高端墊底怎麼都輪不到AZ最爛,AZ,     39.9.67.29 09/18 12:17 ,130,1,1,1,"高端墊底,AZ最爛"
155,/bbs/Gossiping/M.1631934855.A.0C0.html,ll6a,高端這種送別國都不要的爛,AZ,     39.9.67.29 09/18 12:18 ,132,1,1,2,"高端,爛"
156,/bbs/Gossiping/M.1631934855.A.0C0.html,Alieno,AZ就是拿來送乞丐的不要太不滿,AZ, 114.24.228.185 09/18 12:20 ,136,1,1,2,"AZ,乞丐"
157,/bbs/Gossiping/M.1631934855.A.0C0.html,eric13141230,說az是催命符的也是可憐整天在那帶風向,AZ, 59.115.162.186 09/18 12:36 ,146,1,3,1,"az,催命符"
158,/bbs/Gossiping/M.1631934855.A.0C0.html,Jefflien,英國歐洲一堆國家就是低端國家啦呵呵都打AZ，就你最挑最厲害呵呵,AZ, 49.216.221.222 09/18 12:47 ,153,1,2,2,低端國家
159,/bbs/Gossiping/M.1631934855.A.0C0.html,pipitruck,真的爛建議打最頂的高端,AZ, 123.192.181.29 09/18 13:32 ,165,1,1,2,爛
160,/bbs/Gossiping/M.1631934855.A.0C0.html,visa829,國際認證疫苗裡最爛的還輪不到AZ，如果是比全部疫苗最爛的大概是那種連正規三期都不敢做的,AZ,  114.42.196.32 09/18 13:53 ,174,1,1,2,"最爛,AZ"
161,/bbs/Gossiping/M.1631934855.A.0C0.html,ms0545173,首先國外不承認高端就先吃屎啦還比啥,AZ, 114.34.125.156 09/18 14:16 ,178,1,1,2,吃屎
162,/bbs/Gossiping/M.1631934855.A.0C0.html,benny3579,最爛一定科興啦,AZ,  1.200.244.120 09/18 16:18 ,186,1,1,2,"最爛,科興"
163,/bbs/Gossiping/M.1631898165.A.8E6.html,oliver81405,死好AZ仔,AZ,111.248.128.108 09/18 03:12 ,26,1,3,2,死好AZ仔
164,/bbs/Gossiping/M.1631894929.A.216.html,ab4daa,不打高端就安心上路ㄅ^^,AZ,  36.234.55.110 09/18 00:14 ,15,1,3,3,"不打高端,安心上路"
165,/bbs/Gossiping/M.1631844545.A.70C.html,knives,不打會變高端仔,AZ,   211.21.37.96 09/17 10:09 ,2,1,3,3,高端仔
166,/bbs/Gossiping/M.1631844545.A.70C.html,carsly,不想變高端鼠只能打AZ啊,AZ, 223.136.86.248 09/17 10:18 ,60,1,3,2,高端鼠
167,/bbs/Gossiping/M.1631844545.A.70C.html,carsly,不過AZ還是比高端強，爛中還有爛中爛,AZ, 223.136.86.248 09/17 10:22 ,89,1,1,2,AZ還是比高端強，爛中還有爛中爛
168,/bbs/Gossiping/M.1631844545.A.70C.html,LoveMakeLove,AZ是我們窮人對抗病毒的AK—47,AZ, 36.226.188.248 09/17 10:25 ,113,1,1,3,"AZ,窮人"
169,/bbs/Gossiping/M.1631844545.A.70C.html,mxr,這有對照組的因為有高端。就好像普妹跟肥龍,AZ,   114.137.73.7 09/17 10:40 ,203,1,1,3,肥龍
170,/bbs/Gossiping/M.1631844545.A.70C.html,s4511981,從高端出來之後發現原來還有更爛的,AZ,   36.228.53.61 09/17 10:40 ,209,1,1,2,更爛的
171,/bbs/Gossiping/M.1631844545.A.70C.html,panzerbug,落後地區有AZ就偷笑了,AZ, 114.137.120.49 09/17 10:41 ,222,1,2,2,落後地區
172,/bbs/Gossiping/M.1631844545.A.70C.html,biggg1818,直到爛貨高端出現怎麼比都神,AZ, 49.217.238.174 09/17 10:49 ,269,1,1,2,爛貨高端
173,/bbs/Gossiping/M.1631844545.A.70C.html,twerik,棒子也怕被高端嗎？,AZ,   114.32.54.84 09/17 10:52 ,278,1,0,0,
174,/bbs/Gossiping/M.1631844545.A.70C.html,den95279889,從發現高端更爛之後,AZ,220.128.224.226 09/17 10:56 ,290,1,1,2,高端更爛
175,/bbs/Gossiping/M.1631844545.A.70C.html,yujuismylove,因為出現更可怕的叫高端,AZ,   42.77.224.29 09/17 11:04 ,309,1,1,3,"更可怕,高端"
176,/bbs/Gossiping/M.1631844545.A.70C.html,parquet,鮭魚跟AZ戰隊打完之後,AZ,   114.137.66.3 09/17 11:16 ,344,1,3,3,AZ戰隊
177,/bbs/Gossiping/M.1631844545.A.70C.html,C741214520,因為高端更糞,AZ, 180.217.147.33 09/17 11:18 ,348,1,1,2,高端更糞
178,/bbs/Gossiping/M.1631844545.A.70C.html,benian,當初黑AZ那群垃圾偷打跟閉嘴之後,AZ,  36.228.89.249 09/17 11:39 ,407,1,3,1,黑AZ那群垃圾
179,/bbs/Gossiping/M.1631844545.A.70C.html,willion003,發現除了AZ只剩1.5期的垃圾的時候,AZ,223.138.192.119 09/17 11:45 ,420,1,1,1,AZ只剩1.5期的垃圾
180,/bbs/Gossiping/M.1631844545.A.70C.html,baddad,就智障不知道在抵制三小，講真的az就是目,AZ,     49.217.3.5 09/17 12:07 ,488,1,3,2,"智障,抵制三小"
181,/bbs/Gossiping/M.1631844545.A.70C.html,chienk,發現bnt根本廢物抗體一直降一直補打,AZ, 60.250.204.170 09/17 12:10 ,502,1,1,2,bnt根本廢物抗體
182,/bbs/Gossiping/M.1631844545.A.70C.html,joinlove1234,因為講高端血栓的就一堆智障呀現在打不到疫苗活該囉,AZ, 114.137.172.62 09/17 12:14 ,515,1,3,2,一堆智障
183,/bbs/Gossiping/M.1631844545.A.70C.html,netion,跟高端比就真香,AZ,    39.9.36.126 09/17 12:27 ,557,1,1,3,跟高端比就真香
184,/bbs/Gossiping/M.1631844545.A.70C.html,jmrla,失智列車才會一開始就黑az吧,AZ,   111.71.75.75 09/17 12:32 ,570,1,3,2,失智列車
185,/bbs/Gossiping/M.1631844545.A.70C.html,longway0906,低端的高端出現啊你不知道ㄇ,AZ,     42.77.41.2 09/17 12:35 ,580,1,3,2,低端的高端
186,/bbs/Gossiping/M.1631844545.A.70C.html,Saimmy,發現高端更爛之後,AZ,101.137.201.239 09/17 12:39 ,589,1,1,2,高端更爛
187,/bbs/Gossiping/M.1631844545.A.70C.html,Dominicana,三樓正解不打只能淪為高端仔可憐台灣人,AZ,  49.216.89.154 09/17 12:41 ,595,1,3,3,高端仔可憐台灣人
188,/bbs/Gossiping/M.1631844545.A.70C.html,afjpwoejfgpe,就一群低能兒真的以為AZ有毒啊,AZ, 114.136.141.91 09/17 12:46 ,606,1,3,1,"一群低能兒,AZ有毒"
189,/bbs/Gossiping/M.1631844545.A.70C.html,foxvera,從發現高端有可能更爛開始啊,AZ,   39.13.71.120 09/17 12:51 ,621,1,1,2,"高端,更爛"
190,/bbs/Gossiping/M.1631844545.A.70C.html,alert96,哈哈問AZ特攻隊啊一堆智障到不行www每次看到一堆莫名其妙的疫苗專家就想笑,AZ,   49.216.5.217 09/17 12:54 ,625,1,3,2,"AZ特攻隊,一堆智障"
191,/bbs/Gossiping/M.1631844545.A.70C.html,swera,因為az60分>>>>>>>>>>>>>>>高端0分啊,AZ,   1.200.70.186 09/17 13:38 ,658,1,1,3,"az60分,高端0分"
192,/bbs/Gossiping/M.1631844545.A.70C.html,Thaichonburi,TMD教母得癌的。都被叫去打AZ了。你媽TMD的低能兒還在靠北,AZ, 182.232.143.88 09/17 13:58 ,675,1,5,1,"TMD,你媽TMD的低能兒,靠北"
193,/bbs/Gossiping/M.1631844545.A.70C.html,Thaichonburi,連戰84歲可以選莫德納第一批打的，他選AZ，然後低能兒繼續酸酸,AZ, 182.232.143.88 09/17 14:01 ,677,1,3,1,低能兒
194,/bbs/Gossiping/M.1631844545.A.70C.html,Thaichonburi,媽的陳珮琪之前帶黑AZ風向時。幹她媽不出來道歉膩,AZ, 182.232.143.88 09/17 14:12 ,686,1,4,1,"媽的陳珮琪,幹她媽"
195,/bbs/Gossiping/M.1631844545.A.70C.html,mosster0113,從發現高端更廢開始,AZ, 223.137.243.54 09/17 15:01 ,704,1,1,2,高端更廢
196,/bbs/Gossiping/M.1631844545.A.70C.html,azure,跟高端垃圾比不香嗎？,AZ,   1.200.104.25 09/17 15:33 ,713,1,1,1,跟高端垃圾比不香嗎？
197,/bbs/Gossiping/M.1631844545.A.70C.html,XseraphimX,更爛的疫苗出來可以凸顯AZ的好,AZ,  49.216.21.116 09/17 15:45 ,717,1,1,2,"更爛的疫苗,凸顯AZ的好"
198,/bbs/Gossiping/M.1631844545.A.70C.html,paulsama,當廢物政府要你打高端時,AZ,223.136.226.194 09/17 16:00 ,722,1,4,2,廢物政府
199,/bbs/Gossiping/M.1631844545.A.70C.html,micotosai,高瑞還沒出來的時候az戰隊就搶著打好嘛。八卦失智仔又失智了,AZ,    27.52.2.213 09/17 16:53 ,731,1,3,2,八卦失智仔又失智了
200,/bbs/Gossiping/M.1631844545.A.70C.html,nakinight,我低端人口不配打高端,AZ,  27.242.33.182 09/17 16:57 ,732,1,3,2,低端人口
201,/bbs/Gossiping/M.1631844545.A.70C.html,cchpo,失智列車開始攻擊高端的時候,AZ,    1.160.93.11 09/17 17:06 ,733,1,5,2,失智列車
202,/bbs/Gossiping/M.1631844545.A.70C.html,TaichungC,連師父鮭魚都AZ戰隊你說呢師娘不是還演一齣被逼打AZ才能上班的戲,AZ, 111.82.112.139 09/17 19:56 ,744,1,3,3,AZ戰隊
203,/bbs/Gossiping/M.1631844545.A.70C.html,musicaledio,因為發現廢物政腐買不到莫德納啊,AZ,   114.34.12.58 09/17 21:14 ,747,1,4,2,廢物政腐
204,/bbs/Gossiping/M.1631844545.A.70C.html,Eden862,怕死打到高端,AZ,   101.10.17.18 09/17 22:08 ,752,1,1,1,怕死打到高端
205,/bbs/Gossiping/M.1631834983.A.9A6.html,dan5120,AZ卡車都小貓在那邊吹,AZ,   42.74.32.124 09/17 07:34 ,14,1,3,3,"AZ,都小貓在那邊吹"
206,/bbs/Gossiping/M.1631831396.A.D6B.html,freeclouds,因為那時候還沒有垃圾高端要人民打AZ會飆起來是有垃圾高端來對比你好像都不知道時序,AZ,180.217.20.168 09/17 06:39 ,6,1,1,1,垃圾高端
207,/bbs/Gossiping/M.1631775390.A.BB2.html,s75830,老韭菜混打高端啦莫要留給尊爵的二類人,AZ, 180.217.152.23 09/16 15:04 ,18,1,3,3,"老韭菜,尊爵的二類人"
208,/bbs/Gossiping/M.1631762260.A.F98.html,milk250,高端像後母的親生兒子聯亞是前妻的拖油,AZ, 61.231.109.137 09/16 11:20 ,19,1,0,0,
209,/bbs/Gossiping/M.1631762260.A.F98.html,awheaton311,聯亞就是拿來襯托高端的渣渣,AZ,   42.77.83.173 09/16 12:13 ,159,1,1,1,"聯亞,襯托高端的渣渣"
210,/bbs/Gossiping/M.1631717758.A.D70.html,kaka0426,AZ本來就是爛貨,AZ,223.138.192.171 09/15 23:18 ,53,1,1,2,"AZ,爛貨"
211,/bbs/Gossiping/M.1631717758.A.D70.html,CenaC,去打AZ要有死亡的打算啊,AZ,  49.216.25.246 09/16 00:37 ,88,1,1,3,"打AZ,死亡"
212,/bbs/Gossiping/M.1631716751.A.A07.html,LimYoHwan,要打高端我寧願去感染,AZ,220.137.104.248 09/15 22:40 ,8,1,1,3,"打高端,去感染"
213,/bbs/Gossiping/M.1631716751.A.A07.html,reallo,高端是什麼垃圾,AZ,   101.10.95.55 09/15 23:54 ,26,1,1,1,"高端,垃圾"
214,/bbs/Gossiping/M.1631703382.A.A78.html,onion27,請至少選BNT或莫德納AZ這種垃圾還要代工什麼,AZ,   1.169.61.170 09/15 19:33 ,222,1,1,1,"AZ,垃圾"
215,/bbs/Gossiping/M.1631703382.A.A78.html,deedo,MD，當初嫌AZ跟屎一樣，現在好意思哦,AZ,   101.10.17.88 09/16 15:42 ,280,1,1,1,"MD,嫌AZ跟屎一樣"
216,/bbs/Gossiping/M.1631695229.A.0BC.html,toolittle,Az還可以丐莫德那大概高端戰士了,AZ,   101.9.238.91 09/15 16:45 ,26,1,1,1,"丐莫德那,高端戰士"
217,/bbs/Gossiping/M.1631679067.A.D88.html,milk250,賤民就認了看看打莫德納的下場笑死,AZ, 61.231.109.137 09/15 12:11 ,2,1,3,1,賤民
218,/bbs/Gossiping/M.1631679067.A.D88.html,doubleperson,不打高端，不愛台灣,AZ,223.141.213.123 09/15 12:24 ,19,1,0,0,
219,/bbs/Gossiping/M.1631663420.A.307.html,leeyeah,推高端的到底有幾個打高端只知獻祭那個,AZ,101.12.26.118 09/15 08:40 ,32,1,3,2,"打高端,獻祭"
220,/bbs/Gossiping/M.1631663420.A.307.html,yyan1218,我不希望AZ跟垃圾在一起我不希望AZ跟一個垃圾在一起比較,AZ,61.219.255.68 09/15 09:06 ,36,1,1,1,AZ跟垃圾在一起比較
221,/bbs/Gossiping/M.1631642695.A.136.html,anyanyaa,TVBullShit：AZ是日本鬼子不要才扔給,AZ,   1.162.63.168 09/15 02:07 ,9,1,2,2,"BullShit,日本鬼子"
222,/bbs/Gossiping/M.1631642695.A.136.html,newyanew,垃圾記者媒如果今天打的是高端又再黑一遍,AZ, 111.82.115.136 09/15 08:42 ,103,1,3,1,垃圾記者媒
223,/bbs/Gossiping/M.1631628305.A.D2C.html,eddisontw,AZ爛疫苗打了兩劑還有30%的機率會生病目前還沒聽說有人打高端染疫的,AZ,  118.169.3.152 09/14 22:05 ,1,1,1,2,AZ爛疫苗
224,/bbs/Gossiping/M.1631619196.A.165.html,pipitruck,野雞疫苗有比高端強嗎,AZ, 123.192.181.29 09/14 21:39 ,57,1,1,2,"野雞疫苗,比高端強"
225,/bbs/Gossiping/M.1631616230.A.4BE.html,xxx5566xxx,垃圾連舔都不用心，到底多愛高端,AZ,  42.74.156.170 09/14 21:30 ,199,1,3,1,垃圾
226,/bbs/Gossiping/M.1631607908.A.C7F.html,kusomanfcu,比沒疫苗和打高端的好,AZ,  110.30.177.57 09/14 16:33 ,2,1,1,3,"比,打高端的好"
227,/bbs/Gossiping/M.1631605819.A.4EE.html,wonder007,看來高端死亡橋接有及格,AZ,   203.66.246.9 09/14 16:05 ,50,1,1,2,高端死亡
228,/bbs/Gossiping/M.1631600213.A.A28.html,SilverFlare,四月份開打AZ時本版還一堆王八蛋在那說疫情不嚴重要抵制打AZ呢，原po你還要浪費時間跟那些智障爭論嗎？,AZ,    101.9.97.71 09/14 19:13 ,25,1,3,2,"一堆王八蛋,抵制打AZ,智障"
229,/bbs/Gossiping/M.1631595497.A.430.html,songmeng,你他媽的把買垃圾高端的錢拿來和日本買,AZ,   61.66.150.16 09/14 13:00 ,8,1,4,1,"你他媽,垃圾高端"
230,/bbs/Gossiping/M.1631593076.A.D09.html,CHENXOX,失智軍：哈哈哈乞丐一樣收別人AZ，媽的7/19以前一時失智到現在都不給打疫苗當窩2等還是下等公民鴨七七七。網軍：八卦爆疫情後還真好帶風向果然恐懼影響心智快恐嚇失智信眾嘻嘻大概4醬演,AZ,  1.160.198.138 09/14 12:25 ,16,1,3,2,"失智軍,乞丐,媽的,一時失智,失智"
231,/bbs/Gossiping/M.1631590463.A.36E.html,CHENXOX,好鴨反正失智軍也不喜歡高端，失智都早上笑收別人捐的疫苗4乞丐，晚上跟乞丐QQ7/19才改選AZ怎麼還沒機會打，大概4因為失智沒藥醫先讓給有需要的人了吧嘻嘻,AZ,  1.160.198.138 09/14 11:41 ,3,1,3,2,"失智軍,疫苗,乞丐"
232,/bbs/Gossiping/M.1631588719.A.C60.html,kevin190,除了BNT以外，都是些爛貨疫苗,AZ,114.137.171.162 09/14 11:09 ,5,1,1,2,"BNT以外,爛貨疫苗"
233,/bbs/Gossiping/M.1631587960.A.7C0.html,dreamyello,AZ從來都沒有莫跟bnt好政府廢物買不到讓人民只能打次一級的邊境還漏洞一堆強制第一線只能打AZ如果今年邊境好好守三家國際疫苗跟韓國一樣多讓大家選哪那麼多屁事只會甩鍋,AZ,223.137.151.100 09/14 11:26 ,44,1,4,2,"政府廢物,屁事"
234,/bbs/Gossiping/M.1631586810.A.9B3.html,Nightu05,有個前署長出來說莫混BNT國外直接打不用實驗因為是一樣的啊......前什麼局長還署長忘了七月長輩是造冊嘴挑疫苗的腦殘嗎家裡沒長輩就算了無知可以閉嘴,AZ, 180.217.26.132 09/15 03:46 ,16,1,3,2,腦殘
235,/bbs/Gossiping/M.1631586781.A.5CA.html,veryGY,本來就叫你打高端不打還挑啥刁民,AZ,   220.141.0.49 09/14 10:38 ,27,1,3,2,刁民
236,/bbs/Gossiping/M.1631586781.A.5CA.html,freehouse,想靠乞來的量說嘴比尬BNT數乞丐命,AZ, 118.232.21.202 09/14 12:00 ,151,1,4,1,"乞來,乞丐命"
237,/bbs/Gossiping/M.1631586781.A.5CA.html,abigstudent,台日朋友間互相幫助只會越來越好倒是中國的醫保已經掏空多少在科興和國藥上醫保乞丐們,AZ,223.139.204.198 09/14 14:32 ,201,1,3,1,乞丐們
238,/bbs/Gossiping/M.1631586440.A.388.html,suckpopo,糞水瓶：我只打高端,AZ, 59.124.123.199 09/14 10:30 ,58,1,3,2,糞水瓶
239,/bbs/Gossiping/M.1631586440.A.388.html,scjh123,可以順便乞一些莫德納給老人補第二劑嗎,AZ, 111.246.154.42 09/14 10:45 ,257,1,4,1,"乞,莫德納"
240,/bbs/Gossiping/M.1631586440.A.388.html,ayasesayuki,AZ垃圾筒歡迎捐贈,AZ,   42.76.92.128 09/14 10:55 ,317,1,2,1,AZ垃圾筒
241,/bbs/Gossiping/M.1631586440.A.388.html,bnb89225,垃圾az,AZ, 223.140.56.209 09/14 11:21 ,479,1,1,1,垃圾az
242,/bbs/Gossiping/M.1631586440.A.388.html,novashine,沒差吧，政府這鳥樣你還有的挑？不然要高端？Az就打吧,AZ, 223.136.108.44 09/14 11:30 ,532,1,4,3,政府這鳥樣
243,/bbs/Gossiping/M.1631586440.A.388.html,milk830122,先進國家不要的AZ東南亞糞島搶著要,AZ,  180.217.6.154 09/14 11:39 ,577,1,2,2,AZ東南亞糞島
244,/bbs/Gossiping/M.1631586440.A.388.html,askl817,台灣人是有沒有這麼賤又不是沒錢買AZ便宜到不行，還跟人家乞討丟臉到不行,AZ, 111.240.118.92 09/14 12:04 ,667,1,3,2,"台灣人,賤,乞討"
245,/bbs/Gossiping/M.1631586440.A.388.html,WWIII,垃圾我們不要只打高端,AZ,111.241.167.156 09/14 12:42 ,829,1,1,1,"垃圾,只打高端"
246,/bbs/Gossiping/M.1631586440.A.388.html,kimiraikko,慟！AZ供貨足，第韭類混打莫德納無望,AZ,  36.231.26.247 09/14 13:16 ,897,1,3,3,第韭類
247,/bbs/Gossiping/M.1631586440.A.388.html,ffreya,各國都不要的AZ台灣一群xx搶著舔真的很好笑,AZ,  114.45.98.144 09/14 13:42 ,924,1,3,3,台灣一群xx搶著舔
248,/bbs/Gossiping/M.1631586440.A.388.html,tn601374,高端可以去死了，az撿不完,AZ,  218.161.37.15 09/14 14:21 ,970,1,1,1,高端可以去死了
249,/bbs/Gossiping/M.1631586440.A.388.html,azure,日本：靠台灣淪落到連高端垃圾都打必須幫,AZ,    1.200.99.75 09/14 14:22 ,972,1,1,1,高端垃圾
250,/bbs/Gossiping/M.1631586440.A.388.html,moormoor,感謝日本大哥，我第一劑是日本施捨的AZ看樣子第二劑有著落了，但是，他媽的時鐘日本送的都快比你買的還多了，丟不丟臉,AZ,  36.228.80.203 09/14 23:40 ,1052,1,4,2,他媽的時鐘
251,/bbs/Gossiping/M.1631584513.A.B86.html,LoveMakeLove,找人在國際野雞報投稿莫德納台隔越久效果越好出口轉內銷就好,AZ, 36.226.188.248 09/14 10:01 ,20,1,5,2,國際野雞報
252,/bbs/Gossiping/M.1631583127.A.FB4.html,macrose,隔壁版：AZ是神藥，BNT是廢物莫因為主子買不夠我們就少提,AZ,   114.37.75.95 09/14 09:51 ,44,1,1,1,AZ是神藥，BNT是廢物
253,/bbs/Gossiping/M.1631583127.A.FB4.html,liuyc888,AZ是催命符莫德那會出事當然等最安全的BNT,AZ,  1.200.248.121 09/14 09:53 ,45,1,1,3,AZ是催命符
254,/bbs/Gossiping/M.1631583127.A.FB4.html,alittleghost,AZ台灣總共也才買1千萬劑，沒再下單了，最好後面打的到2劑，要再乞討嗎,AZ,   223.136.35.6 09/14 09:58 ,56,1,4,1,"AZ,要再乞討嗎"
255,/bbs/Gossiping/M.1631583127.A.FB4.html,LoveMakeLove,AZ至少是疫苗界的AK-47,AZ, 36.226.188.248 09/14 10:03 ,63,1,1,3,AZ至少是疫苗界的AK-47
256,/bbs/Gossiping/M.1631583127.A.FB4.html,bart102617,網路只打BNT啊誰跟你打那些爛東西,AZ, 223.137.160.37 09/14 12:19 ,97,1,1,1,"只打BNT,爛東西"
257,/bbs/Gossiping/M.1631556258.A.A23.html,cream115,高端就很穩八卦板一直造謠抹黑潑糞,AZ,42.72.180.27 09/14 02:24 ,44,1,3,2,潑糞
258,/bbs/Gossiping/M.1631556258.A.A23.html,loserloser,AZ剛進來是嫌沒人要打的垃圾疫苗,AZ,   1.160.129.74 09/14 02:29 ,61,1,1,1,"AZ,是嫌沒人要打的垃圾疫苗"
259,/bbs/Gossiping/M.1631556258.A.A23.html,soyghcg,最好笑是高端連三期都沒做冒風險打沒用的疫苗？根本吱能不足,AZ,111.255.237.234 09/14 04:49 ,151,1,3,2,"高端,沒用的疫苗,吱能不足"
260,/bbs/Gossiping/M.1631556258.A.A23.html,d22426539,一堆低能在扯高端沒保護力，三民自在上個月都報過，高端有90%保護力好嗎。,AZ,180.217.128.206 09/14 09:45 ,245,1,3,1,一堆低能
261,/bbs/Gossiping/M.1631543048.A.6B0.html,james732,AZ太爛ㄌ我朋友說他打完高端去跑三鐵,AZ,114.137.166.246 09/13 22:24 ,3,1,1,1,AZ太爛
262,/bbs/Gossiping/M.1631526067.A.DB5.html,PeterU,AZ真的爛我只等默德那,AZ, 118.163.145.42 09/13 17:42 ,6,1,1,2,AZ真的爛
263,/bbs/Gossiping/M.1631526067.A.DB5.html,coollfd,反觀垃圾高端,AZ,223.137.113.231 09/13 17:45 ,50,1,1,1,垃圾高端
264,/bbs/Gossiping/M.1631526067.A.DB5.html,LoveMakeLove,AZ是窮人對抗病毒的AK-47,AZ, 114.32.242.194 09/13 17:47 ,68,1,1,3,"AZ,窮人"
265,/bbs/Gossiping/M.1631526067.A.DB5.html,JackTheRippe,可以丟AZ回收桶，啊講錯了，是可以送來台灣啊,AZ,223.139.149.207 09/13 17:50 ,101,1,2,2,AZ回收桶
266,/bbs/Gossiping/M.1631526067.A.DB5.html,eterbless,大多國家AZ都這樣只有鬼島當寶,AZ, 180.29.102.240 09/13 17:52 ,111,1,2,1,鬼島
267,/bbs/Gossiping/M.1631526067.A.DB5.html,bingreen,AZ丟掉，那低端大概連垃圾都不如,AZ,  115.43.235.85 09/13 17:53 ,114,1,1,1,"AZ丟掉,低端,垃圾都不如"
268,/bbs/Gossiping/M.1631526067.A.DB5.html,linbsing,屎中業務高端促銷期他牌別想來,AZ,     39.9.75.85 09/13 18:39 ,285,1,4,2,屎中
269,/bbs/Gossiping/M.1631526067.A.DB5.html,okmijnuhyex,怎樣都屌勝高端啦淦勒,AZ,     1.160.48.1 09/13 18:46 ,307,1,1,2,屌勝高端啦淦勒
270,/bbs/Gossiping/M.1631526067.A.DB5.html,momowawa1981,高端跟az選哪個智障都知道怎麼選吧,AZ,  101.12.58.238 09/13 18:56 ,334,1,3,2,智障都知道怎麼選
